,carbs,category,description,fat,fiber,kcal,monounsat.,polyunsat.,price,price_per_kg,protein,qty,salt,saturated,sugars,€/g carb,€/g fat,€/g protein,€/kcal
5526433,29.0,Surgelati e gelati,"Motta, La Cremeria fiordilatte 500 g",8.6,0.2,202,,,3.35,6.7,2.3,500 g,0.12,4.7,22.0,0.02310344827586207,0.07790697674418605,0.291304347826087,0.003316831683168317
5380312,12.0,Surgelati e gelati,"Aia, Cordon bleu surgelati 4 pezzi 480 g",8.5,,185,,,5.98,12.46,15.0,480 g,1.7,1.8,0.5,0.10383333333333333,0.14658823529411766,0.08306666666666666,0.0067351351351351355
5751892,24.0,Surgelati e gelati,"Roncadin, Extra Voglia verdure grigliate surgelata 400 g",6.3,2.6,190,,,3.39,7.71,8.1,440 g,1.1,2.9,4.8,0.032125,0.12238095238095238,0.09518518518518519,0.004057894736842105
5414789,31.0,Surgelati e gelati,"Valsoia, BontÃ  e Salute il Gelato Bianco variegato amarena 300 g",5.1,0.1,178,1.0,0.7,2.54,8.47,1.9,300 g,0.05,3.4,30.0,0.02732258064516129,0.16607843137254905,0.44578947368421057,0.004758426966292135
5746972,23.0,Surgelati e gelati,"Findus, 4 Salti in padella Gnocchetti alla Sorrentina surgelati 550 g",4.0,1.5,151,,,2.99,4.35,5.0,550 g,0.79,1.2,2.0,0.018913043478260866,0.10874999999999999,0.087,0.0028807947019867546
5770365,2.4,Surgelati e gelati,"Esca, Condipresto sugo pronto risotto e spaghetti 450 g",9.6,0.0,124,,,4.79,10.65,6.9,450 g,1.5,1.4,0.0,0.44375,0.1109375,0.15434782608695652,0.008588709677419355
5515562,,Surgelati e gelati,"Calippo, Max Super mix 5 pezzi 525 ml",,,,,,3.99,7.6,,525 g,,,,0.0,0.0,0.0,0.0
5543377,0.0,Surgelati e gelati,"Norsk SjÃ¸mat As, filetti di merluzzo nordico Â«SkreiÂ» surgelati conf. 3x140 g",1.2,0.0,99,,,8.98,21.39,18.2,420 g,0.1,0.1,0.0,0.0,1.7825000000000002,0.11752747252747255,0.021606060606060608
5764267,12.0,Surgelati e gelati,"Findus, I Gratinati merluzzo d'Alaska con pomodoro e basilico surgelati 380 g",10.0,0.9,184,,,4.99,13.14,11.0,380 g,0.98,2.7,1.5,0.1095,0.13140000000000002,0.11945454545454547,0.007141304347826088
5377000,0.5,Surgelati e gelati,"Montana, hamburger naturali surgelati conf. 4x100 g",17.0,0.5,228,8.4,0.4,4.49,11.23,18.2,400 g,0.5,8.2,0.4,2.246,0.06605882352941177,0.0617032967032967,0.004925438596491228
5759137,20.2,Surgelati e gelati,"EsseGel, Quelli di una volta ghiaccioli assoriti 10 pezzi  700 g",0.0,0.0,82,,,2.39,3.42,0.0,700 g,0.0,0.0,17.0,0.01693069306930693,0.0,0.0,0.0041707317073170725
5754977,18.0,Surgelati e gelati,"Findus, Capitan 10 Bastoncini surgelati senza glutine 250 g",9.2,0.9,209,,,3.95,15.8,13.0,250 g,0.99,0.9,0.5,0.08777777777777779,0.17173913043478262,0.12153846153846154,0.007559808612440192
5742559,23.0,Surgelati e gelati,"Cameo, Ristorante pizza al Pesto Sfizioso surgelata 335 g",13.0,,251,,,3.19,9.53,10.0,335 g,0.98,4.4,2.7,0.04143478260869565,0.07330769230769231,0.0953,0.003796812749003984
5405308,0.1,Surgelati e gelati,"Cuoco di Bordo, filetti di orata surgelati peso al netto della glassatura 400 g",7.7,,143,,3.4,7.98,19.95,18.2,400 g,0.2,1.6,0.0,19.95,0.2590909090909091,0.10961538461538461,0.01395104895104895
5415646,27.0,Surgelati e gelati,"Zanini, Antica focaccia ligure al formaggio surgelata 300 g",21.0,,341,,,5.05,16.84,11.0,300 g,1.2,15.0,2.5,0.06237037037037037,0.08019047619047619,0.15309090909090908,0.00493841642228739
5388294,29.0,Surgelati e gelati,"Sammontana, Coppa Oro amarena 500 g",8.9,,207,,,2.89,5.78,2.4,500 g,0.17,8.1,26.0,0.01993103448275862,0.0649438202247191,0.24083333333333337,0.0027922705314009665
5528291,49.0,Surgelati e gelati,"Valsoia, BontÃ  e Salute il Gelato 8 sandwich 320 g",7.6,1.4,286,,,3.99,12.47,4.7,320 g,0.48,5.2,21.0,0.025448979591836736,0.16407894736842107,0.2653191489361702,0.00436013986013986
5741767,23.6,Surgelati e gelati,"Italpizza, La ""Verace Contadina"" surgelata 380 g",10.7,0.9,228,,,3.49,9.19,8.9,380 g,1.4,2.8,2.8,0.03894067796610169,0.08588785046728972,0.10325842696629212,0.0040307017543859645
5751815,44.0,Surgelati e gelati,"Tre Marie, cornetto all'albicocca congelato conf. 6x62 g",22.0,,401,,,3.39,9.12,6.8,372 g,0.7,11.0,17.0,0.020727272727272726,0.04145454545454545,0.1341176470588235,0.0022743142144638403
5399466,0.0,Surgelati e gelati,"Platvis, filetti di platessa surgelati 1 kg",1.5,,80,,,9.89,12.37,19.0,800 g,0.12,0.4,0.0,0.0,0.8246666666666665,0.06510526315789474,0.015462499999999999
5600234,1.0,Surgelati e gelati,"Cuoco di Bordo, filetti di branzino surgelati peso al netto della glassatura 250 g",5.1,,129,,2.3,5.98,23.92,19.8,250 g,0.18,1.2,0.2,2.3920000000000003,0.46901960784313734,0.12080808080808082,0.01854263565891473
5422597,26.0,Surgelati e gelati,"Findus, 4 Salti in Padella medaglioni di zucchine surgelati 400 g",14.0,3.3,259,,,4.37,10.93,5.7,400 g,0.96,2.4,1.8,0.04203846153846154,0.07807142857142857,0.19175438596491226,0.00422007722007722
5758921,25.0,Surgelati e gelati,"Magnum, Mini Intense Dark 6 pezzi 264 g",23.0,,335,,,3.99,7.54,4.5,264 g,0.11,15.0,22.0,0.03016,0.03278260869565217,0.16755555555555557,0.0022507462686567163
5719884,29.0,Surgelati e gelati,"Sammontana, Le Delizie Barattolino stracciatella 500 g",11.0,,234,,,3.39,3.38,3.7,500 g,0.2,7.7,27.0,0.011655172413793102,0.030727272727272725,0.09135135135135133,0.0014444444444444444
5416629,2.6,Surgelati e gelati,"Ristorantino sul Mare, Cacciucco surgelato 550 g",3.9,1.0,82,,,5.95,9.0,8.7,550 g,0.8,0.8,0.0,0.34615384615384615,0.23076923076923078,0.10344827586206898,0.010975609756097562
5637557,31.7,Surgelati e gelati,"Italpizza, la ""Verace Bufala e Pomodorini"" surgelata 360 g",7.8,2.0,240,,,3.75,10.42,10.1,360 g,1.25,3.1,1.0,0.03287066246056782,0.1335897435897436,0.10316831683168318,0.004341666666666666
5742557,21.0,Surgelati e gelati,"Cameo, Ristorante pizza agli Spinaci surgelata 390 g",11.0,,220,,,3.19,8.18,7.1,390 g,0.99,2.8,2.5,0.03895238095238095,0.07436363636363635,0.1152112676056338,0.003718181818181818
5755083,21.0,Surgelati e gelati,"Come una volta, patatine grigliate intere surgelate 450 g",0.2,3.2,101,,,2.49,5.54,2.3,450 g,0.7,0.0,0.4,0.026380952380952383,2.77,0.24086956521739133,0.005485148514851486
5731788,30.0,Surgelati e gelati,"Magnum, Pistacchio 4 pezzi 300 g",21.0,,333,,,4.17,13.91,4.2,300 g,0.16,13.0,27.0,0.04636666666666667,0.06623809523809523,0.3311904761904762,0.004177177177177177
5641247,2.9,Surgelati e gelati,"PanaPesca, code di gamberi argentini surgelate peso al netto della glassatura 400 g",0.6,,73,,,9.95,24.88,13.9,400 g,0.15,0.0,0.0,0.8579310344827586,4.1466666666666665,0.17899280575539567,0.03408219178082192
5755195,0.0,Surgelati e gelati,"PanaPesca, Fiori di Merluzzo surgelati 400 g",0.9,,78,,,4.99,12.48,17.4,400 g,0.22,0.2,0.0,0.0,1.3866666666666667,0.07172413793103449,0.016
5535237,,Surgelati e gelati,"Magnum, Mini bianco e mandorla 8 pezzi 356 g",,,,,,4.79,13.46,,356 g,,,,0.0,0.0,0.0,0.0
5719855,47.0,Surgelati e gelati,"SchÃ¤r, rosette senza glutine surgelate conf. 6x58 g",3.6,5.5,245,,,3.49,9.98,3.5,350 g,1.3,0.5,0.8,0.02123404255319149,0.2772222222222222,0.28514285714285714,0.004073469387755102
5419325,12.0,Surgelati e gelati,"Come una volta, contorno broccoli al vapore e patate al forno surgelato 450 g",0.2,3.0,65,,,2.19,4.87,2.3,450 g,0.66,0.0,1.0,0.04058333333333333,2.4349999999999996,0.21173913043478262,0.007492307692307692
5536692,0.0,Surgelati e gelati,"Norsk SjÃ¸mat As, Cuore di filetto di salmone surgelato 300 g",16.0,0.0,224,,,10.98,36.61,20.0,300 g,0.1,3.0,0.0,0.0,0.2288125,0.18305,0.01634375
5741590,18.0,Surgelati e gelati,"Findus, Capitan 2 fiori di merluzzi d'Alaska in pastella surgelati 240 g",14.0,0.6,243,,,4.28,17.84,11.0,240 g,1.2,1.1,0.6,0.09911111111111111,0.12742857142857142,0.16218181818181818,0.0073415637860082305
5402370,17.0,Surgelati e gelati,"Aia, 5 cotolette di filetti di polloÂ surgelate 500 g",8.9,,208,,,4.79,4.78,15.0,500 g,1.5,1.2,0.9,0.028117647058823532,0.05370786516853933,0.03186666666666667,0.002298076923076923
5375382,39.0,Surgelati e gelati,"Maxibon, Mini 6 pezzi 325 g",14.0,,301,,,2.92,8.99,4.0,325 g,0.17,10.0,23.0,0.02305128205128205,0.06421428571428571,0.22475,0.0029867109634551495
5542873,18.0,Surgelati e gelati,"Findus, Capitan 2 croccole senza glutine surgelate 250 g",13.0,1.1,239,,,4.05,16.2,12.0,250 g,0.89,1.0,0.6,0.09,0.1246153846153846,0.13499999999999998,0.0067782426778242675
5750103,0.0,Surgelati e gelati,"Pickenpack Seafoods, filetti di salmone selvaggio surgelati 500 g",3.8,,114,,,10.98,21.96,20.0,500 g,0.13,0.84,0.0,0.0,0.5778947368421053,0.10980000000000001,0.019263157894736843
5755084,3.7,Surgelati e gelati,"Come una volta, zucchine trifolate grigliate surgelate 450 g",8.1,1.3,99,,,2.49,4.43,2.1,450 g,0.68,1.2,3.4,0.11972972972972971,0.054691358024691356,0.21095238095238092,0.004474747474747474
5377390,17.0,Surgelati e gelati,"Aia, Spinaccine surgelate 5 pezzi 500 g",12.0,,232,,,5.32,10.64,14.0,500 g,1.5,1.8,0.6,0.06258823529411765,0.08866666666666667,0.076,0.004586206896551724
5758906,34.0,Surgelati e gelati,"Sammontana, Cinque Stelle cioccolato cono 6 pezzi 450 g",14.0,,283,,,3.99,8.87,4.0,450 g,0.26,12.0,25.0,0.026088235294117645,0.06335714285714285,0.22174999999999997,0.003134275618374558
5391078,13.0,Surgelati e gelati,"Come una volta, grigliatissima di verdure surgelate 450 g",0.2,3.0,67,,,2.25,5.01,1.9,450 g,0.2,0.0,3.0,0.038538461538461535,2.505,0.2636842105263158,0.007477611940298508
5758959,40.0,Surgelati e gelati,"Coppa del Nonno, Cono 6 pezzi 420 g",12.0,1.1,287,,,3.99,9.51,3.3,420 g,0.09,8.1,28.0,0.023774999999999998,0.07925,0.2881818181818182,0.003313588850174216
5741768,30.9,Surgelati e gelati,"Italpizza, La ""Verace Tonno e Cipolla"" surgelata 400 g",8.1,1.9,240,,,3.49,8.73,10.0,400 g,1.5,2.5,2.8,0.02825242718446602,0.10777777777777778,0.0873,0.0036375
5533161,52.0,Surgelati e gelati,"Zanini, La focaccia Genovese surgelata 240 g",8.9,,315,,,3.18,13.26,6.6,240 g,1.8,2.9,0.5,0.025500000000000002,0.14898876404494382,0.20090909090909093,0.00420952380952381
5719880,15.0,Surgelati e gelati,"SchÃ¤r, BontÃ  d'Italia Lasagne senza glutine surgelate 300 g",5.7,0.6,136,,,4.55,15.17,5.8,300 g,1.1,2.5,2.4,0.10113333333333333,0.26614035087719295,0.26155172413793104,0.011154411764705881
5754978,0.0,Surgelati e gelati,"Findus, 2 fiori di branzino surgelati 200 g",9.1,0.7,163,,,8.07,40.35,20.0,200 g,0.1,2.6,0.0,0.0,0.44340659340659344,0.20175,0.024754601226993866
5376654,29.4,Surgelati e gelati,"Riso Scotti, mini arancini pomodoro e mozzarella surgelati conf. 9x35 g",8.2,0.9,210,,,3.22,10.23,4.1,315 g,1.35,1.7,1.8,0.03479591836734695,0.12475609756097564,0.24951219512195127,0.004871428571428572
5633761,25.24,Surgelati e gelati,"New Cold, gelato al gusto panna e cacao 1,5 kg",6.36,0.589,167,,,3.49,2.33,2.0,1500 g,0.01,5.97,25.06,0.00923137876386688,0.03663522012578616,0.1165,0.0013952095808383235
5755081,21.0,Surgelati e gelati,"Come una volta, i Grigliati patate a spicchi con buccia surgelate 450 g",0.2,3.2,101,,,2.99,6.65,2.3,450 g,0.7,0.0,0.4,0.03166666666666667,3.325,0.28913043478260875,0.006584158415841585
5424312,2.7,Surgelati e gelati,"Findus, I Cartocci branzino all'acqua pazza surgelati 310 g",7.2,0.5,115,,,5.85,18.88,9.9,310 g,1.2,1.0,0.5,0.6992592592592591,0.2622222222222222,0.19070707070707069,0.016417391304347825
5719886,30.0,Surgelati e gelati,"Sammontana, Le Delizie Barattolino panna cotta 500 g",11.0,,238,,,3.39,3.38,3.6,500 g,0.21,8.6,27.0,0.011266666666666666,0.030727272727272725,0.09388888888888888,0.0014201680672268906
5760667,19.0,Surgelati e gelati,"Findus, Capitan Fish & Chips Burger surgelati 227 g",7.2,1.1,191,,,3.35,14.76,12.0,227 g,0.82,0.6,0.6,0.07768421052631579,0.205,0.123,0.007727748691099477
5382190,5.8,Surgelati e gelati,"Cuoco di Bordo, polpo & patate surgelato 500 g",12.0,,170,,,5.95,11.9,14.0,500 g,1.5,2.0,0.3,0.20517241379310344,0.09916666666666667,0.08499999999999999,0.006999999999999999
5638814,15.0,Surgelati e gelati,"I&J, filetti croccanti di merluzzo sudafricano surgelati 400 g",10.6,,200,,,4.29,10.73,11.3,400 g,0.73,10.6,15.0,0.07153333333333332,0.10122641509433962,0.09495575221238937,0.005365
5734031,25.0,Surgelati e gelati,"G7, GelatoMadre Buontalenti 450 g",16.0,,255,,,4.49,9.98,3.1,450 g,0.1,11.0,25.0,0.03992,0.062375,0.3219354838709677,0.003913725490196078
5719885,31.0,Surgelati e gelati,"Sammontana, Le Delizie Barattolino crÃ¨me caramel 500 g",10.0,,227,,,3.39,3.38,2.6,500 g,0.14,8.6,28.0,0.010903225806451611,0.0338,0.12999999999999998,0.001488986784140969
5755160,42.0,Surgelati e gelati,"Tre Marie, fagottino al cioccolato congelato conf. 6x65 g",27.0,,446,,,3.69,9.47,7.5,390 g,0.76,14.0,15.0,0.02254761904761905,0.03507407407407408,0.12626666666666667,0.0021233183856502243
5428746,25.0,Surgelati e gelati,"Valsoia, BontÃ  e Salute Il Gelato TuttoBianco 300 g",6.0,0.1,164,0.9,0.7,2.54,8.47,2.3,300 g,0.05,4.4,25.0,0.03388,0.1411666666666667,0.3682608695652175,0.005164634146341464
5414173,0.0,Surgelati e gelati,"Cuoco di Bordo, 2 porzioni di filetto di salmone surgelati 250 g",10.43,0.0,259,,,6.29,25.16,19.93,250 g,110.0,2.0,0.0,0.0,0.24122722914669223,0.12624184646261916,0.009714285714285713
5379310,25.0,Surgelati e gelati,"Tre Marie, tartufo nero conf. 2x90 g",12.0,,229,,,2.74,15.23,4.5,180 g,0.21,7.6,23.0,0.06092,0.12691666666666668,0.3384444444444445,0.006650655021834062
